id,link,created_at,type,usage,status,payroll,version,payments,sender_id,tax_amount,receiver_id,sender_name,collected_at,invoice_date,invoice_type,payment_type,total_amount,exchange_rate,receiver_name,payment_method,place_of_issue,discount_amount,invoice_details,subtotal_amount,certification_date,invoice_identification,certification_authority
104b4a16-476d-4c4e-9745-06ce1f34be0f,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.831253Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],KUKT180424YSU,10425.86,AGL620920P26,Emisor 81C6,2025-07-31T12:00:02.011094Z,2025-01-26,Traslado,14,62005.54,1,Receptor D727,PUE,11000,13582.0,"[{'quantity': 6, 'unit_code': 'E48', 'tax_amount': 3605.2, 'description': 'Servicios de mensajería.', 'unit_amount': 3755.42, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 26137.72, 'payment_method': None, 'pre_tax_amount': 22532.52, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 8276', 'invoice_identification': None, 'product_identification': '268736927', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 8, 'unit_code': 'E48', 'tax_amount': 4691.66, 'description': 'Servicios de mensajería.', 'unit_amount': 3665.36, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 34014.54, 'payment_method': None, 'pre_tax_amount': 29322.88, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 3D29', 'invoice_identification': None, 'product_identification': '466159699', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 4, 'unit_code': 'E48', 'tax_amount': 2129.0, 'description': 'Servicios de mensajería.', 'unit_amount': 3326.57, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 15435.28, 'payment_method': None, 'pre_tax_amount': 13306.28, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto C355', 'invoice_identification': None, 'product_identification': '666914699', 'payment_type_description': None, 'payment_method_description': None}]",65161.68,2025-06-30T10:10:39.172348,5bea8f2c-84ee-8eca-1185-6694493beac,e42a31ac719bf
97ef3006-55da-4f3b-96f3-d24ea1e4148a,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.831232Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],PUXN95111494C,13946.43,AHY701210N6B,Emisor C972,2025-07-31T12:00:02.011094Z,2025-01-28,Traslado,24,61360.61,1,Receptor 27CF,PPD,11000,39751.0,"[{'quantity': 3, 'unit_code': 'E48', 'tax_amount': 2411.95, 'description': 'Servicios de mensajería.', 'unit_amount': 5024.89, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 17486.62, 'payment_method': None, 'pre_tax_amount': 15074.67, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 4A12', 'invoice_identification': None, 'product_identification': '279241828', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 9, 'unit_code': 'E48', 'tax_amount': 6967.94, 'description': 'Servicios de mensajería.', 'unit_amount': 4838.85, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 50517.59, 'payment_method': None, 'pre_tax_amount': 43549.65, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 765D', 'invoice_identification': None, 'product_identification': '488383911', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 2, 'unit_code': 'E48', 'tax_amount': 1608.43, 'description': 'Servicios de mensajería.', 'unit_amount': 5026.35, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 11661.13, 'payment_method': None, 'pre_tax_amount': 10052.7, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto EA7F', 'invoice_identification': None, 'product_identification': '374453315', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 3, 'unit_code': 'E48', 'tax_amount': 2958.11, 'description': 'Servicios de mensajería.', 'unit_amount': 6162.72, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 21446.27, 'payment_method': None, 'pre_tax_amount': 18488.16, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 1FFC', 'invoice_identification': None, 'product_identification': '554959492', 'payment_type_description': None, 'payment_method_description': None}]",87165.18,2025-05-15T06:22:39.517904,c167f3d6-149d-bf5c-2144-2edf5dcec7d,7ff5226787a8c
1cf0ac48-ea19-4eeb-8523-3c9f24af5949,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.831212Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,"[{'date': '2025-07-22T02:19:38.503648', 'amount': 1899.69, 'currency': None, 'payer_rfc': '8EB7C18B6D', 'collected_at': '2025-07-31T12:00:01.957031Z', 'payment_type': '28', 'exchange_rate': None, 'beneficiary_rfc': 'E7FF3FE39', 'payer_bank_name': 'BANK', 'operation_number': '35574267', 'related_documents': [{'currency': None, 'amount_paid': 1899.69, 'installment': '4', 'collected_at': '2025-07-31T12:00:01.822927Z', 'exchange_rate': None, 'payment_method': 'PUE', 'previous_balance': 9390.54, 'outstanding_balance': 7490.85, 'invoice_identification': '7c9e7752-e68f-26da-d33f-cf731639457'}], 'payer_account_number': '192829391365', 'beneficiary_account_number': '389589539679'}]",AIQK160909NJ1,0.0,SFM640807E8Y,Emisor 8FE1,2025-07-31T12:00:02.011094Z,2025-01-27,Pago,28,0.0,1,Receptor 1F44,PUE,11000,0.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 0.0, 'description': 'Pago', 'unit_amount': 0, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 0.0, 'payment_method': None, 'pre_tax_amount': 0, 'retained_taxes': [], 'tax_percentage': 0, 'unit_description': 'Producto 2797', 'invoice_identification': None, 'product_identification': '84111506', 'payment_type_description': None, 'payment_method_description': None}]",0.0,2025-05-15T15:59:34.459785,ef8a7769-83b9-451f-ee46-13e1b5cd551,852543c5ad5eb
33ea65b0-db11-49d0-83f6-2ebe4224bd7b,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.831191Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,"[{'date': '2025-06-30T06:30:22.505650', 'amount': 8431.83, 'currency': None, 'payer_rfc': '719F3A126B', 'collected_at': '2025-07-31T12:00:01.957031Z', 'payment_type': '28', 'exchange_rate': None, 'beneficiary_rfc': 'E9F655773', 'payer_bank_name': 'BANK', 'operation_number': '82893581', 'related_documents': [{'currency': None, 'amount_paid': 8431.83, 'installment': '3', 'collected_at': '2025-07-31T12:00:01.822927Z', 'exchange_rate': None, 'payment_method': 'PUE', 'previous_balance': 1633.24, 'outstanding_balance': -6798.59, 'invoice_identification': '58e13b15-1c8f-293f-d352-f2532a8d4e8'}], 'payer_account_number': '654753183951', 'beneficiary_account_number': '189191185721'}]",HIIM480301PS6,0.0,NNO010104EAM,Emisor BC6D,2025-07-31T12:00:02.011094Z,2025-01-10,Pago,28,0.0,1,Receptor 398E,PUE,11000,0.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 0.0, 'description': 'Pago', 'unit_amount': 0, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 0.0, 'payment_method': None, 'pre_tax_amount': 0, 'retained_taxes': [], 'tax_percentage': 0, 'unit_description': 'Producto 4445', 'invoice_identification': None, 'product_identification': '84111506', 'payment_type_description': None, 'payment_method_description': None}]",0.0,2025-06-24T11:28:15.303364,7bc4d719-1ade-fc27-89bc-7321542e7f9,1d6419a184d37
d4504a99-b4e3-4520-b0e2-291c7e92fd94,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.831170Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,"[{'date': '2025-07-18T21:14:29.032833', 'amount': 4770.2, 'currency': None, 'payer_rfc': 'ED96E4FD93', 'collected_at': '2025-07-31T12:00:01.957031Z', 'payment_type': '04', 'exchange_rate': None, 'beneficiary_rfc': '3162B7E18', 'payer_bank_name': 'BANK', 'operation_number': '67799812', 'related_documents': [{'currency': None, 'amount_paid': 4770.2, 'installment': '2', 'collected_at': '2025-07-31T12:00:01.822927Z', 'exchange_rate': None, 'payment_method': 'PUE', 'previous_balance': 5546.39, 'outstanding_balance': 776.19, 'invoice_identification': '5be42341-28d1-b3fc-2423-ea4fbedd13e'}], 'payer_account_number': '213496965529', 'beneficiary_account_number': '578144442444'}]",MIKO1912178OC,0.0,KIE150706BOY,Emisor 6723,2025-07-31T12:00:02.011094Z,2025-01-28,Pago,04,0.0,1,Receptor 2BA1,PUE,11000,0.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 0.0, 'description': 'Pago', 'unit_amount': 0, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 0.0, 'payment_method': None, 'pre_tax_amount': 0, 'retained_taxes': [], 'tax_percentage': 0, 'unit_description': 'Producto 937E', 'invoice_identification': None, 'product_identification': '84111506', 'payment_type_description': None, 'payment_method_description': None}]",0.0,2025-05-06T14:46:58.891778,87de7fe8-9e23-7ed7-7171-dbf1dbb6a56,aae12948daecc
0e10f316-8e00-4ebf-b5d6-2016fd6c0a25,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.831150Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],TALQ25022302H,14698.71,AUY640329E52,Emisor 1ADE,2025-07-31T12:00:02.011094Z,2025-01-23,Ingreso,26,80479.63,1,Receptor 2F66,PPD,11000,26086.0,"[{'quantity': 1, 'unit_code': 'E48', 'tax_amount': 1044.92, 'description': 'Servicios de mensajería.', 'unit_amount': 6530.74, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 7575.66, 'payment_method': None, 'pre_tax_amount': 6530.74, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto D499', 'invoice_identification': None, 'product_identification': '488788357', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 4, 'unit_code': 'E48', 'tax_amount': 4647.31, 'description': 'Servicios de mensajería.', 'unit_amount': 7261.42, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 33692.99, 'payment_method': None, 'pre_tax_amount': 29045.68, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto AFE8', 'invoice_identification': None, 'product_identification': '487879767', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 6, 'unit_code': 'E48', 'tax_amount': 9006.48, 'description': 'Servicios de mensajería.', 'unit_amount': 9381.75, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 65296.98, 'payment_method': None, 'pre_tax_amount': 56290.5, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 92EF', 'invoice_identification': None, 'product_identification': '559142172', 'payment_type_description': None, 'payment_method_description': None}]",91866.92,2025-05-12T17:38:14.529611,9cafeb96-5512-b922-1692-ea9d8f2ea87,61c75d3dd63a6
0803e018-63c9-43b0-bc48-f2ba4854e07a,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.831129Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],IEOO161211OHD,1080.63,XMR280303N4F,Emisor E753,2025-07-31T12:00:02.011094Z,2025-01-05,Egreso,28,4762.59,1,Receptor 41B3,PPD,11000,3072.0,"[{'quantity': 3, 'unit_code': 'E48', 'tax_amount': 1080.63, 'description': 'Servicios de mensajería.', 'unit_amount': 2251.32, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 7834.59, 'payment_method': None, 'pre_tax_amount': 6753.96, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 9E44', 'invoice_identification': None, 'product_identification': '359387196', 'payment_type_description': None, 'payment_method_description': None}]",6753.96,2025-07-27T13:02:10.075388,2e436194-4349-ddf6-f358-8182d98e215,513ef937f3c58
7639de7d-e34a-4154-90e4-180bb172a6a5,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.831108Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],COJX7403099WD,30647.37,LOT230611S3N,Emisor 1153,2025-07-31T12:00:02.011094Z,2025-01-29,Traslado,28,220874.37,1,Receptor C2A4,PUE,11000,1319.0,"[{'quantity': 9, 'unit_code': 'E48', 'tax_amount': 8880.13, 'description': 'Servicios de mensajería.', 'unit_amount': 6166.76, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 64380.97, 'payment_method': None, 'pre_tax_amount': 55500.84, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 8752', 'invoice_identification': None, 'product_identification': '752344555', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 5, 'unit_code': 'E48', 'tax_amount': 5128.94, 'description': 'Servicios de mensajería.', 'unit_amount': 6411.17, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 37184.79, 'payment_method': None, 'pre_tax_amount': 32055.85, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 8428', 'invoice_identification': None, 'product_identification': '434941758', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 1, 'unit_code': 'E48', 'tax_amount': 795.49, 'description': 'Servicios de mensajería.', 'unit_amount': 4971.79, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 5767.28, 'payment_method': None, 'pre_tax_amount': 4971.79, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 4679', 'invoice_identification': None, 'product_identification': '821437885', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 9, 'unit_code': 'E48', 'tax_amount': 13245.31, 'description': 'Servicios de mensajería.', 'unit_amount': 9198.13, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 96028.48, 'payment_method': None, 'pre_tax_amount': 82783.17, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto D87B', 'invoice_identification': None, 'product_identification': '973573934', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 5, 'unit_code': 'E48', 'tax_amount': 2597.5, 'description': 'Servicios de mensajería.', 'unit_amount': 3246.87, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 18831.85, 'payment_method': None, 'pre_tax_amount': 16234.35, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 35AB', 'invoice_identification': None, 'product_identification': '784161352', 'payment_type_description': None, 'payment_method_description': None}]",191546.0,2025-06-07T19:11:10.907665,2bf8b4b8-8712-c4ec-ccfb-53d729a3c24,6d289f5b6956d
9900b784-d2e1-470e-a11f-18c08888b3e7,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.831087Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],QEFY030414MG0,5763.28,CHS501205P6C,Emisor 7544,2025-07-31T12:00:02.011094Z,2025-01-10,Traslado,08,30683.77,1,Receptor 8A21,PUE,11000,11100.0,"[{'quantity': 3, 'unit_code': 'E48', 'tax_amount': 912.0, 'description': 'Servicios de mensajería.', 'unit_amount': 1900.0, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 6612.0, 'payment_method': None, 'pre_tax_amount': 5700.0, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto C43D', 'invoice_identification': None, 'product_identification': '635268451', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 3, 'unit_code': 'E48', 'tax_amount': 3343.39, 'description': 'Servicios de mensajería.', 'unit_amount': 6965.4, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 24239.59, 'payment_method': None, 'pre_tax_amount': 20896.2, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto CBE4', 'invoice_identification': None, 'product_identification': '115946819', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 3, 'unit_code': 'E48', 'tax_amount': 1507.89, 'description': 'Servicios de mensajería.', 'unit_amount': 3141.43, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 10932.18, 'payment_method': None, 'pre_tax_amount': 9424.29, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 7123', 'invoice_identification': None, 'product_identification': '527319562', 'payment_type_description': None, 'payment_method_description': None}]",36020.49,2025-07-28T05:30:53.691403,913e9645-35a8-9827-cdf8-43decc8de77,dae9c41c1af65
7de4e1ac-f077-4910-bb59-336649a5574e,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.831065Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 10445.13, 'date_to': '2025-01-03', 'version': '1.2', 'date_from': '2024-12-19', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-01-18', 'other_payments': [{'type': 'TRAVEL_ALLOWANCES', 'amount': 6977.68}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 4855.22}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 1929.4}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 7852.31}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 5222.34}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 6799.37}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 6766.41}], 'tax_deductions': [{'type': 'RENT', 'amount': 3706.31}, {'type': 'RENT', 'amount': 2325.45}, {'type': 'OTHERS', 'amount': 4192.54}], 'earnings_breakdown': [{'type': 'BONUS', 'taxable_amount': 8130.81, 'vat_free_amount': 2861.25}, {'type': 'EXTRA_HOURS', 'taxable_amount': 4659.11, 'vat_free_amount': 6264.87}, {'type': 'BONUS', 'taxable_amount': 8017.12, 'vat_free_amount': 9630.23}]}",3.3,[],BOIV250226GKH,1440.71,RJF9307259RW,Emisor C3EC,2025-07-31T12:00:02.011094Z,2025-01-18,Nómina,23,7579.84,1,Receptor DFEF,PUE,11000,4306.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 1440.71, 'description': 'Pago de nómina', 'unit_amount': 9004.42, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 10445.13, 'payment_method': None, 'pre_tax_amount': 9004.42, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto A57B', 'invoice_identification': None, 'product_identification': '84111505', 'payment_type_description': None, 'payment_method_description': None}]",10445.13,2025-06-29T12:39:19.710182,d1cb432d-c6c7-1c7c-888c-7611db5de37,662d712866a96
24d95748-9909-46b6-875e-1312139b9495,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.831044Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 10691.41, 'date_to': '2024-12-23', 'version': '1.2', 'date_from': '2024-12-08', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-01-07', 'other_payments': [{'type': 'TRAVEL_ALLOWANCES', 'amount': 1924.4}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 7360.35}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 7624.74}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 3197.77}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 4362.59}], 'tax_deductions': [{'type': 'RENT', 'amount': 7892.37}, {'type': 'ALIMONY', 'amount': 3910.32}, {'type': 'RENT', 'amount': 3159.91}, {'type': 'RENT', 'amount': 5478.36}, {'type': 'RENT', 'amount': 3408.8}, {'type': 'OTHERS', 'amount': 3307.93}, {'type': 'OTHERS', 'amount': 7540.67}, {'type': 'RENT', 'amount': 3774.68}, {'type': 'ALIMONY', 'amount': 6812.76}], 'earnings_breakdown': [{'type': 'EXTRA_HOURS', 'taxable_amount': 4341.14, 'vat_free_amount': 9282.84}, {'type': 'SALARY', 'taxable_amount': 4649.17, 'vat_free_amount': 9662.33}, {'type': 'SALARY', 'taxable_amount': 8388.51, 'vat_free_amount': 4492.33}, {'type': 'BONUS', 'taxable_amount': 8417.19, 'vat_free_amount': 5731.9}, {'type': 'SALARY', 'taxable_amount': 6617.53, 'vat_free_amount': 7059.87}, {'type': 'EXTRA_HOURS', 'taxable_amount': 8531.87, 'vat_free_amount': 8974.09}]}",3.3,[],PIQQ490328PGX,1474.68,CNS200803FE2,Emisor CBF4,2025-07-31T12:00:02.011094Z,2025-01-07,Nómina,01,8630.09,1,Receptor 292E,PPD,11000,3536.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 1474.68, 'description': 'Pago de nómina', 'unit_amount': 9216.73, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 10691.41, 'payment_method': None, 'pre_tax_amount': 9216.73, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 8F88', 'invoice_identification': None, 'product_identification': '84111505', 'payment_type_description': None, 'payment_method_description': None}]",10691.41,2025-06-04T19:17:40.024172,e4e92b46-bf25-ac9a-9287-3857f65d884,bef384d729f71
c46c4933-b1ea-42d2-9e13-0688515ee53b,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.831023Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,"[{'date': '2025-06-11T02:47:40.526366', 'amount': 1474.54, 'currency': None, 'payer_rfc': '5BBCEB4775', 'collected_at': '2025-07-31T12:00:01.957031Z', 'payment_type': '24', 'exchange_rate': None, 'beneficiary_rfc': '1FB7E69FD', 'payer_bank_name': 'BANK', 'operation_number': '74645136', 'related_documents': [{'currency': None, 'amount_paid': 1474.54, 'installment': '2', 'collected_at': '2025-07-31T12:00:01.822927Z', 'exchange_rate': None, 'payment_method': 'PUE', 'previous_balance': 8413.77, 'outstanding_balance': 6939.23, 'invoice_identification': '134657aa-9c29-d53f-5e69-aed86c89ef3'}], 'payer_account_number': '532154323443', 'beneficiary_account_number': '633916288574'}]",QEPU130331820,0.0,QOG6810111L8,Emisor ECFB,2025-07-31T12:00:02.011094Z,2025-01-19,Pago,24,0.0,1,Receptor B9AE,PUE,11000,0.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 0.0, 'description': 'Pago', 'unit_amount': 0, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 0.0, 'payment_method': None, 'pre_tax_amount': 0, 'retained_taxes': [], 'tax_percentage': 0, 'unit_description': 'Producto F1A2', 'invoice_identification': None, 'product_identification': '84111506', 'payment_type_description': None, 'payment_method_description': None}]",0.0,2025-07-16T20:06:40.158491,83d8ffa6-c338-56e6-287f-665ce4aa91d,e661bf8821634
